This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"040343","ASH MOUNTAIN",-118.8333,36.4833,521,"COOP","9315"
"040379","AUBERRY 2 NW",-119.5128,37.0919,637,"COOP","9321"
"040383","AUBURN",-121.0839,38.9072,394,"COOP","9322"
"040521","BARSTOW FIRE",-117.0167,34.8833,707,"COOP","9347"
"040673","BEN LOMOND N",-122.0806,37.0872,128,"COOP","9365"
"040693","BERKELEY",-122.2667,37.8667,91,"COOP","9374"
"040738","BIG BAR 4 E",-123.2092,40.7408,387,"COOP","9380"
"040741","BIG BEAR LAK",-116.8833,34.2500,2070,"COOP","9381"
"040790","BIG SUR STAT",-121.7839,36.2500,61,"COOP","9389"
"040931","BOCA",-120.1000,39.3833,1699,"COOP","9415"
"040943","BODIE",-119.0167,38.2167,2551,"COOP","9416"
"040983","BORREGO DESE",-116.4144,33.2314,245,"COOP","9421"
"041048","BRAWLEY 2 SW",-115.5500,32.9500,-30,"COOP","9439"
"041072","BRIDGEPORT",-119.2333,38.2500,1972,"COOP","9446"
"041194","BURBANK VALL",-118.3500,34.1833,200,"COOP","9468"
"041244","BUTTONWILLOW",-119.4667,35.4000,93,"COOP","9476"
"041253","CACHUMA LAKE",-119.9833,34.5833,238,"COOP","9479"
"041277","CALAVERAS BI",-120.3167,38.2833,1431,"COOP","9486"
"041312","CALISTOGA",-122.5667,38.5833,113,"COOP","9491"
"041316","CALLAHAN",-122.8000,41.3167,971,"COOP","9492"
"041424","CAMPO",-116.4667,32.6167,802,"COOP","9501"
"041428","CAMP PARDEE",-120.8433,38.2486,201,"COOP","9502"
"041497","CANYON DAM",-121.0833,40.1667,1390,"COOP","9516"
"041606","CECILVILLE",-123.1333,41.1333,710,"COOP","9532"
"041614","CEDARVILLE",-120.1667,41.5333,1423,"COOP","9536"
"041697","CHERRY VALLE",-119.9167,37.9667,1452,"COOP","9546"
"041700","CHESTER",-121.2333,40.3000,1379,"COOP","9547"
"041715","CHICO UNIVER",-121.8211,39.6914,56,"COOP","9551"
"041758","CHULA VISTA",-117.0833,32.6333,17,"COOP","9563"
"041948","COLUSA 2 SSW",-122.0167,39.2000,15,"COOP","9612"
"041967","CONCORD WAST",-122.0667,37.9833,12,"COOP","9621"
"042012","CORCORAN IRR",-119.5667,36.1000,61,"COOP","9627"
"042081","COVELO",-123.2603,39.7894,436,"COOP","9637"
"042147","CRESCENT CIT",-124.2156,41.7956,12,"COOP","9648"
"042239","CUYAMACA",-116.5833,32.9833,1414,"COOP","9666"
"042294","DAVIS 2 WSW",-121.7833,38.5333,18,"COOP","9675"
"042319","DEATH VALLEY",-116.8667,36.4667,-54,"COOP","9680"
"042331","DEEP SPRINGS",-117.9833,37.3667,1593,"COOP","9684"
"042402","DE SABLA",-121.6167,39.8667,825,"COOP","9696"
"042467","DONNER MEMOR",-120.2333,39.3167,1810,"COOP","9704"
"042500","DOWNIEVILLE",-120.8333,39.5667,888,"COOP","9709"
"042506","DOYLE 4 SSE",-120.0833,39.9667,1338,"COOP","9711"
"042574","DUNSMUIR TRE",-122.2667,41.2000,661,"COOP","9721"
"042598","EAGLE MOUNTA",-115.4500,33.8000,297,"COOP","9726"
"042640","EAST PARK RE",-122.5167,39.3667,367,"COOP","9730"
"042713","EL CENTRO 2",-115.5667,32.7667,-9,"COOP","9739"
"042771","EL MIRAGE FI",-117.6000,34.6000,887,"COOP","9747"
"042805","ELSINORE",-117.3333,33.6667,411,"COOP","9749"
"042863","ESCONDIDO NO",-117.0833,33.1167,241,"COOP","9754"
"042934","FAIRFIELD",-122.0678,38.2731,12,"COOP","9764"
"042941","FAIRMONT",-118.4333,34.7000,933,"COOP","9766"
"043157","FORT BIDWELL",-120.1500,41.8667,1372,"COOP","9802"
"043161","FORT BRAGG 5",-123.7583,39.5094,37,"COOP","9803"
"043244","FREMONT",-122.0167,37.5500,12,"COOP","9820"
"043261","FRIANT GOVER",-119.7167,37.0000,125,"COOP","9827"
"043384","GEORGETOWN R",-120.8008,38.9331,915,"COOP","9841"
"043417","GILROY",-121.5633,37.0067,59,"COOP","9852"
"043551","GRANT GROVE",-118.9667,36.7333,2011,"COOP","9877"
"043573","GRASS VALLEY",-121.0681,39.2042,732,"COOP","9881"
"043578","GRATON",-122.8667,38.4333,61,"COOP","9883"
"043647","GRIZZLY CREE",-123.9092,40.4867,125,"COOP","9891"
"043710","HAIWEE",-117.9500,36.1333,1166,"COOP","9905"
"043714","HALF MOON BA",-122.4500,37.4667,11,"COOP","9906"
"043747","HANFORD 1 S",-119.6333,36.3167,75,"COOP","9911"
"043761","HAPPY CAMP R",-123.3667,41.8000,341,"COOP","9914"
"043791","HARRISON GUL",-122.9667,40.3667,838,"COOP","9916"
"043855","HAYFIELD PUM",-115.6333,33.7000,418,"COOP","9922"
"043859","HAYFORK 2 W",-123.2083,40.5547,701,"COOP","9923"
"043875","HEALDSBURG",-122.8667,38.6167,33,"COOP","9927"
"043914","HENSHAW DAM",-116.7667,33.2333,823,"COOP","9935"
"043939","HETCH HETCHY",-119.7772,37.9450,1180,"COOP","9941"
"044025","HOLLISTER 2",-121.4167,36.8500,84,"COOP","9954"
"044223","IMPERIAL",-115.5667,32.8500,-20,"COOP","9983"
"044227","IMPERIAL SAN",-115.1833,32.9667,64,"COOP","9986"
"044232","INDEPENDENCE",-118.2000,36.8000,1204,"COOP","9987"
"044259","INDIO FIRE S",-116.2167,33.7167,-6,"COOP","9992"
"044278","INYOKERN",-117.8167,35.6500,744,"COOP","9995"
"044297","IRON MOUNTAI",-115.1333,34.1333,281,"COOP","10000"
"044374","JESS VALLEY",-120.3000,41.2667,1615,"COOP","10005"
"044412","JULIAN CDF",-116.6000,33.0833,1285,"COOP","10013"
"044500","KENTFIELD",-122.5464,37.9561,6,"COOP","10027"
"044555","KING CITY",-121.1333,36.2000,98,"COOP","10039"
"044577","KLAMATH",-124.0333,41.5167,8,"COOP","10042"
"044647","LAGUNA BEACH",-117.7833,33.5500,11,"COOP","10061"
"044671","LAKE ARROWHE",-117.1833,34.2500,1586,"COOP","10067"
"044712","LAKE SOLANO",-122.0000,38.4833,58,"COOP","10082"
"044838","LAVA BEDS NA",-121.5000,41.7333,1454,"COOP","10098"
"044890","LEMON COVE",-119.0333,36.3833,156,"COOP","10111"
"044957","LINDSAY",-119.0500,36.2000,128,"COOP","10115"
"044997","LIVERMORE",-121.7833,37.7000,146,"COOP","10125"
"045032","LODI",-121.2833,38.1167,12,"COOP","10135"
"045064","LOMPOC",-120.4500,34.6500,59,"COOP","10140"
"045107","LOS ALAMOS",-120.2833,34.7500,172,"COOP","10155"
"045118","LOS BANOS",-120.8667,37.0500,37,"COOP","10160"
"045120","LOS BANOS DE",-120.9333,36.9833,124,"COOP","10162"
"045123","LOS GATOS",-121.9667,37.2333,111,"COOP","10163"
"045280","MAMMOTH LAKE",-118.9667,37.6500,2379,"COOP","10190"
"045311","MANZANITA LA",-121.5833,40.7333,1752,"COOP","10196"
"045356","MARKLEEVILLE",-119.7833,38.7000,1686,"COOP","10204"
"045360","MARKLEY COVE",-122.1167,38.5000,146,"COOP","10205"
"045378","MARTINEZ WAT",-122.1167,38.0167,12,"COOP","10210"
"045449","MC CLOUD",-122.1333,41.2500,1000,"COOP","10217"
"045502","MECCA FIRE S",-116.0833,33.5667,-58,"COOP","10224"
"045532","MERCED",-120.5167,37.2833,47,"COOP","10229"
"045721","MITCHELL CAV",-115.5500,34.9500,1326,"COOP","10253"
"045795","MONTEREY",-121.9000,36.6000,117,"COOP","10267"
"045802","MONTEREY NWS",-121.8542,36.5925,37,"COOP","10270"
"045866","MORRO BAY FI",-120.8500,35.3667,35,"COOP","10286"
"045915","MOUNT DIABLO",-121.9303,37.8792,661,"COOP","10297"
"045933","MOUNT HAMILT",-121.6500,37.3500,1282,"COOP","10300"
"045983","MOUNT SHASTA",-122.3167,41.3167,1094,"COOP","10313"
"046006","MT WILSON NO",-118.0667,34.2333,1740,"COOP","10319"
"046074","NAPA STATE H",-122.2667,38.2833,11,"COOP","10329"
"046136","NEVADA CITY",-121.0019,39.2481,848,"COOP","10338"
"046144","NEWARK",-122.0333,37.5167,3,"COOP","10340"
"046154","NEW CUYAMA F",-119.6833,34.9500,658,"COOP","10343"
"046174","NEW MELONES",-120.4864,38.0047,293,"COOP","10353"
"046175","NEWPORT BEAC",-117.8833,33.6000,3,"COOP","10354"
"046252","NORTH FORK R",-119.5000,37.2333,802,"COOP","10368"
"046377","OCEANSIDE MA",-117.4000,33.2167,3,"COOP","10387"
"046498","ORICK PRAIRI",-124.0194,41.3622,49,"COOP","10410"
"046506","ORLAND",-122.2000,39.7500,77,"COOP","10414"
"046508","ORLEANS",-123.5333,41.3000,125,"COOP","10415"
"046521","OROVILLE",-121.5500,39.5167,52,"COOP","10417"
"046569","OXNARD",-119.1833,34.2000,1,"COOP","10426"
"046599","PACIFICA 4 S",-122.4667,37.6000,145,"COOP","10437"
"046624","PALMDALE",-118.0942,34.5878,791,"COOP","10441"
"046635","PALM SPRINGS",-116.5000,33.8333,130,"COOP","10445"
"046646","PALO ALTO",-122.1333,37.4500,8,"COOP","10448"
"046685","PARADISE",-121.6167,39.7500,533,"COOP","10456"
"046699","PARKER RESER",-114.1667,34.2833,225,"COOP","10458"
"046719","PASADENA",-118.1500,34.1500,263,"COOP","10463"
"046730","PASO ROBLES",-120.6833,35.6333,213,"COOP","10465"
"046826","PETALUMA FIR",-122.6500,38.2667,9,"COOP","10482"
"046926","PINNACLES NA",-121.1833,36.4833,398,"COOP","10495"
"046943","PISMO BEACH",-120.6333,35.1333,24,"COOP","10503"
"047077","PORTERVILLE",-119.0167,36.0667,146,"COOP","10531"
"047085","PORTOLA",-120.4667,39.8000,1478,"COOP","10532"
"047109","POTTER VALLE",-123.1333,39.3667,309,"COOP","10543"
"047150","PRIEST VALLE",-120.7000,36.1833,701,"COOP","10548"
"047228","RAMONA FIRE",-116.9167,33.0500,448,"COOP","10558"
"047253","RANDSBURG",-117.6500,35.3667,1088,"COOP","10562"
"047306","REDLANDS",-117.1833,34.0500,402,"COOP","10580"
"047339","REDWOOD CITY",-122.2333,37.4667,9,"COOP","10585"
"047404","RICHARDSON G",-123.7931,40.0256,152,"COOP","10591"
"047414","RICHMOND",-122.3772,37.9192,1,"COOP","10592"
"047473","RIVERSIDE CI",-117.3500,33.9667,301,"COOP","10596"
"047641","SAGEHEN CREE",-120.2333,39.4333,1932,"COOP","10624"
"047643","SAINT HELENA",-122.4833,38.5167,69,"COOP","10625"
"047668","SALINAS NO 2",-121.6656,36.6594,14,"COOP","10632"
"047723","SAN BERNARDI",-117.2667,34.1167,343,"COOP","10651"
"047785","SAN GABRIEL",-118.1000,34.1000,137,"COOP","10673"
"047807","SAN GREGORIO",-122.3667,37.3000,84,"COOP","10675"
"047821","SAN JOSE",-121.9000,37.3667,20,"COOP","10679"
"047846","SAN LUIS DAM",-121.0667,37.0500,84,"COOP","10684"
"047851","SAN LUIS OBI",-120.6667,35.3000,96,"COOP","10685"
"047874","SAN PASQUAL",-117.0000,33.0833,128,"COOP","10695"
"047880","SAN RAFAEL C",-122.5333,38.0000,37,"COOP","10697"
"047888","SANTA ANA FI",-117.8667,33.7500,41,"COOP","10699"
"047902","SANTA BARBAR",-119.6833,34.4167,2,"COOP","10703"
"047916","SANTA CRUZ",-121.9911,36.9906,40,"COOP","10712"
"047965","SANTA ROSA",-122.7167,38.4500,51,"COOP","10726"
"048045","SCOTIA",-124.1000,40.4833,42,"COOP","10741"
"048135","SHASTA DAM",-122.4161,40.7142,328,"COOP","10754"
"048351","SONOMA",-122.4667,38.3000,30,"COOP","10807"
"048560","STOCKTON FIR",-121.3167,38.0000,4,"COOP","10842"
"048587","STONY GORGE",-122.5333,39.5833,244,"COOP","10846"
"048606","STRAWBERRY V",-121.1000,39.5667,1161,"COOP","10849"
"048758","TAHOE CITY",-120.1333,39.1667,1899,"COOP","10870"
"048839","TEJON RANCHO",-118.7500,35.0167,434,"COOP","10882"
"048873","TERMO 1 E",-120.4333,40.8667,1615,"COOP","10885"
"048917","THREE RIVERS",-118.8667,36.4667,347,"COOP","10897"
"048928","TIGER CREEK",-120.4992,38.4461,718,"COOP","10898"
"049001","TRACY PUMPIN",-121.5833,37.8000,19,"COOP","10909"
"049026","TRINITY RIVE",-122.8000,40.7333,567,"COOP","10913"
"049043","TRUCKEE RS",-120.1833,39.3333,1835,"COOP","10918"
"049053","TULELAKE",-121.4667,41.9667,1232,"COOP","10923"
"049073","TURLOCK #2",-120.8550,37.4842,35,"COOP","10929"
"049087","TUSTIN IRVIN",-117.7833,33.7333,36,"COOP","10931"
"049099","TWENTYNINE P",-116.0333,34.1333,602,"COOP","10933"
"049122","UKIAH",-123.2000,39.1500,193,"COOP","10939"
"049152","U C L A",-118.4500,34.0667,131,"COOP","10947"
"049200","VACAVILLE",-121.9608,38.3956,34,"COOP","10958"
"049325","VICTORVILLE",-117.3000,34.5333,871,"COOP","10974"
"049367","VISALIA",-119.3000,36.3333,91,"COOP","10978"
"049378","VISTA 2 NNE",-117.2333,33.2333,155,"COOP","10980"
"049440","WARM SPRINGS",-123.0000,38.7167,68,"COOP","10993"
"049473","WATSONVILLE",-121.7667,36.9333,29,"COOP","11001"
"049490","WEAVERVILLE",-122.9439,40.7364,625,"COOP","11004"
"049621","WHISKEYTOWN",-122.5283,40.6108,395,"COOP","11025"
"049671","WILDROSE R S",-117.1833,36.2667,1250,"COOP","11032"
"049684","WILLITS 1 NE",-123.3428,39.4194,411,"COOP","11036"
"049694","WILLOW CREEK",-123.6367,40.9464,141,"COOP","11039"
"049699","WILLOWS 6 W",-122.3000,39.5167,71,"COOP","11040"
"049742","WINTERS",-121.9667,38.5167,41,"COOP","11047"
"049781","WOODLAND 1 W",-121.8000,38.6833,21,"COOP","11057"
"049785","WOODLAND HLS",-118.5744,34.1819,241,"COOP","11059"
"049792","WOODSIDE FIR",-122.2500,37.4333,116,"COOP","11060"
"049855","YOSEMITE PAR",-119.5833,37.7500,1209,"COOP","11071"
"049866","YREKA",-122.6408,41.7036,800,"COOP","11073"
"050109","AKRON 4 E",-103.1500,40.1500,1384,"COOP","11083"
"050185","ALLENSPARK 1",-105.5358,40.2003,2627,"COOP","11090"
"050214","ALTENBERN",-108.4000,39.5000,1731,"COOP","11093"
"050263","ANTERO RESER",-105.8833,39.0000,2719,"COOP","11099"
"050301","ARAPAHOE 14",-102.1667,39.0333,1262,"COOP","11102"
"050372","ASPEN 1 SW",-106.8333,39.1833,2487,"COOP","11112"
"050454","BAILEY",-105.4833,39.4000,2356,"COOP","11118"
"050776","BLANCA",-105.5167,37.4333,2362,"COOP","11133"
"050797","BLUE MESA LA",-107.1667,38.4833,2316,"COOP","11136"
"050834","BONNY DAM 2",-102.1183,39.6569,1133,"COOP","11140"
"050848","BOULDER",-105.2667,40.0000,1672,"COOP","11145"
"050945","BRIGGSDALE",-104.3167,40.6333,1473,"COOP","11155"
"050950","BRIGHTON 1 N",-104.8000,39.9833,1518,"COOP","11156"
"051060","BUCKHORN MTN",-105.2833,40.6167,2256,"COOP","11160"
"051071","BUENA VISTA",-106.1333,38.8500,2417,"COOP","11161"
"051179","BYERS 5 ENE",-104.1333,39.7500,1554,"COOP","11169"
"051186","CABIN CREEK",-105.7000,39.6500,3054,"COOP","11170"
"051268","CAMPO 7 S",-102.5667,37.0167,1288,"COOP","11174"
"051401","CASTLE ROCK",-104.8667,39.3667,1936,"COOP","11181"
"051458","CENTER 4 SSW",-106.1333,37.7000,2339,"COOP","11185"
"051528","CHEESMAN",-105.2833,39.2167,2097,"COOP","11188"
"051539","CHERAW 1 N",-103.5000,38.1000,1262,"COOP","11189"
"051547","CHERRY CREEK",-104.8500,39.6500,1721,"COOP","11190"
"051564","CHEYENNE WEL",-102.3608,38.8178,1295,"COOP","11191"
"051609","CIMARRON",-107.5667,38.4500,2102,"COOP","11194"
"051660","CLIMAX",-106.1667,39.3667,3450,"COOP","11198"
"051681","COAL CREEK C",-105.3833,39.8833,2728,"COOP","11199"
"051713","COCHETOPA CR",-106.7667,38.4333,2438,"COOP","11202"
"051886","CORTEZ",-108.5500,37.3667,1893,"COOP","11221"
"051939","CREEDE",-106.9167,37.8500,2698,"COOP","11226"
"051959","CRESTED BUTT",-106.9667,38.8667,2701,"COOP","11230"
"051964","CRESTONE 1 S",-105.6833,37.9833,2473,"COOP","11231"
"051996","CROOK",-102.8028,40.8617,1131,"COOP","11235"
"052184","DEL NORTE",-106.3500,37.6667,2402,"COOP","11247"
"052192","DELTA",-108.0667,38.7500,1503,"COOP","11249"
"052281","DILLON 1 E",-106.0333,39.6333,2763,"COOP","11260"
"052286","DINOSAUR NAT",-108.9667,40.2333,1804,"COOP","11261"
"052441","DURANGO WATE",-107.8667,37.2833,2057,"COOP","11271"
"052446","EADS",-102.7833,38.4833,1284,"COOP","11272"
"052790","EVERGREEN",-105.3156,39.6378,2134,"COOP","11302"
"052932","FLAGLER 2 NW",-103.0975,39.3286,1516,"COOP","11309"
"053005","FORT COLLINS",-105.1333,40.6167,1525,"COOP","11319"
"053006","FORT COLLINS",-105.0167,40.5667,1500,"COOP","11320"
"053016","FORT LEWIS",-108.0500,37.2333,2316,"COOP","11324"
"053038","FORT MORGAN",-103.8061,40.2625,1320,"COOP","11326"
"053116","FRASER",-105.8000,39.9333,2609,"COOP","11332"
"053146","FRUITA 1 W",-108.7500,39.1667,1366,"COOP","11336"
"053246","GATEWAY 1 SE",-108.9667,38.6667,1387,"COOP","11340"
"053261","GEORGETOWN",-105.7000,39.7000,2597,"COOP","11342"
"053359","GLENWOOD SPG",-107.3167,39.5500,1753,"COOP","11349"
"053489","GRAND JUNCTI",-108.4500,39.0500,1451,"COOP","11362"
"053496","GRAND LAKE 1",-105.8333,40.2667,2658,"COOP","11365"
"053500","GRAND LAKE 6",-105.8667,40.1833,2526,"COOP","11366"
"053530","GRANT",-105.6833,39.4667,2643,"COOP","11368"
"053541","GREAT SAND D",-105.5333,37.7167,2475,"COOP","11371"
"053553","GREELEY UNC",-104.7000,40.4167,1437,"COOP","11375"
"053592","GREEN MOUNTA",-106.3333,39.8833,2359,"COOP","11379"
"053662","GUNNISON 3 S",-106.9667,38.5333,2329,"COOP","11387"
"053867","HAYDEN",-107.2500,40.4833,1963,"COOP","11397"
"053951","HERMIT 7 ESE",-107.1333,37.7667,2743,"COOP","11398"
"054054","HOHNHOLZ RAN",-106.0000,40.9667,2365,"COOP","11404"
"054076","HOLLY",-102.1167,38.0500,1033,"COOP","11405"
"054082","HOLYOKE",-102.3044,40.5836,1137,"COOP","11407"
"054135","HOURGLASS RE",-105.6000,40.6333,2902,"COOP","11410"
"054413","JULESBURG",-102.2736,40.9894,1057,"COOP","11425"
"054444","KARVAL",-103.5333,38.7333,1547,"COOP","11427"
"054452","KASSLER",-105.1000,39.5000,1677,"COOP","11428"
"054538","KIM 15 NNE",-103.3167,37.4500,1570,"COOP","11432"
"054546","KIM 10 SSE",-103.3000,37.1167,1615,"COOP","11434"
"054603","KIT CARSON",-102.7881,38.7647,1305,"COOP","11442"
"054664","KREMMLING",-106.3667,40.0500,2252,"COOP","11445"
"054724","LA JUNTA 1 S",-103.5333,37.9667,1281,"COOP","11454"
"054726","LA JUNTA 20",-103.4833,37.7167,1292,"COOP","11455"
"054734","LAKE CITY",-107.3167,38.0333,2643,"COOP","11456"
"054742","LAKE GEORGE",-105.4736,38.9061,2597,"COOP","11459"
"054762","LAKEWOOD",-105.1333,39.7500,1719,"COOP","11461"
"054770","LAMAR",-102.6167,38.0833,1106,"COOP","11462"
"054834","LAS ANIMAS",-103.2167,38.0667,1186,"COOP","11465"
"054934","LEMON DAM",-107.6500,37.3833,2464,"COOP","11474"
"054945","LEROY 5 WSW",-103.0000,40.5167,1362,"COOP","11475"
"055025","LINDON 4 S",-103.4167,39.6833,1542,"COOP","11481"
"055116","LONGMONT 2 E",-105.0667,40.1667,1509,"COOP","11488"
"055236","LOVELAND NCW",-105.1167,40.4000,1536,"COOP","11493"
"055322","MANASSA",-105.9394,37.1739,2344,"COOP","11494"
"055414","MARVINE RANC",-107.4667,40.0333,2377,"COOP","11501"
"055422","MASSADONA 3",-108.6000,40.2833,1885,"COOP","11503"
"055427","MATHESON 8 S",-103.8667,39.1167,1777,"COOP","11504"
"055484","MEEKER 3 W",-107.9500,40.0167,1884,"COOP","11507"
"055507","MEREDITH",-106.7500,39.3667,2385,"COOP","11511"
"055531","MESA VERDE N",-108.4833,37.2000,2169,"COOP","11515"
"055706","MONTE VISTA",-106.1500,37.5667,2332,"COOP","11520"
"055722","MONTROSE NO",-107.8833,38.4833,1763,"COOP","11524"
"055734","MONUMENT",-104.8667,39.1000,2157,"COOP","11528"
"055797","MT EVANS RES",-105.6000,39.6500,3240,"COOP","11535"
"055922","NEW RAYMER",-103.8500,40.6000,1458,"COOP","11541"
"055934","NEW RAYMER 2",-103.7667,40.9333,1579,"COOP","11542"
"055970","NORTHDALE",-109.0333,37.8167,2036,"COOP","11543"
"055984","NORTHGLENN",-105.0167,39.9000,1636,"COOP","11546"
"056012","NORWOOD",-108.2833,38.1333,2140,"COOP","11548"
"056023","NUNN",-104.7833,40.7000,1584,"COOP","11550"
"056136","ORDWAY 21 N",-103.7000,38.5167,1419,"COOP","11556"
"056258","PAGOSA SPRIN",-107.0064,37.2714,2201,"COOP","11563"
"056266","PALISADE",-108.3500,39.1167,1466,"COOP","11566"
"056306","PAONIA 1 SW",-107.6167,38.8500,1701,"COOP","11572"
"056326","PARKER 6 E",-104.6500,39.5333,1923,"COOP","11579"
"056765","PUEBLO RESER",-104.7167,38.2667,1480,"COOP","11604"
"056820","RAND",-106.1667,40.4333,2630,"COOP","11610"
"056832","RANGELY 1 E",-108.7667,40.0833,1612,"COOP","11611"
"056921","RED FEATHER",-105.5856,40.7978,2530,"COOP","11615"
"057017","RICO",-108.0333,37.6833,2682,"COOP","11623"
"057020","RIDGWAY",-107.7500,38.1500,2132,"COOP","11625"
"057050","RIO GRANDE R",-107.2667,37.7167,2882,"COOP","11630"
"057167","ROCKY FORD 2",-103.7000,38.0333,1271,"COOP","11632"
"057249","ROXBOROUGH S",-105.0667,39.4333,1864,"COOP","11638"
"057296","RUSTIC 9 WSW",-105.7167,40.7167,2347,"COOP","11642"
"057309","RUXTON PARK",-104.9833,38.8500,2758,"COOP","11644"
"057370","SALIDA",-106.0167,38.5333,2182,"COOP","11650"
"057430","SAN LUIS 2 S",-105.4106,37.1842,2441,"COOP","11657"
"057515","SEDGWICK 5 S",-102.5167,40.8500,1216,"COOP","11668"
"057572","SHEEP MOUNTA",-105.2333,37.7167,2363,"COOP","11673"
"057656","SILVERTON",-107.6667,37.8167,2826,"COOP","11679"
"057848","SPICER",-106.4500,40.4667,2541,"COOP","11687"
"057866","SPRINGFIELD",-102.7500,37.3667,1409,"COOP","11689"
"057936","STEAMBOAT SP",-106.8500,40.5000,2097,"COOP","11695"
"058022","STRONTIA SPR",-105.1167,39.4333,1780,"COOP","11702"
"058064","SUGARLOAF RE",-106.3667,39.2500,2968,"COOP","11703"
"058157","TACONY 10 SE",-104.0667,38.3833,1512,"COOP","11710"
"058184","TAYLOR PARK",-106.6167,38.8167,2806,"COOP","11712"
"058204","TELLURIDE 4",-107.8667,37.9500,2643,"COOP","11713"
"058429","TRINIDAD",-104.4833,37.1667,1838,"COOP","11718"
"058436","TRINIDAD LAK",-104.5500,37.1500,1923,"COOP","11721"
"058560","URAVAN",-108.7422,38.3761,1527,"COOP","11730"
"058575","VAIL",-106.3500,39.6333,2521,"COOP","11732"
"058690","VIRGINIA DAL",-105.2186,40.9656,2138,"COOP","11739"
"058756","WALDEN",-106.2833,40.7333,2475,"COOP","11742"
"058781","WALSENBURG",-104.7833,37.6333,1875,"COOP","11743"
"058793","WALSH 1 W",-102.3000,37.3833,1212,"COOP","11744"
"058907","WELLINGTON 5",-105.1097,40.7256,1603,"COOP","11750"
"058931","WESTCLIFFE",-105.4661,38.1317,2399,"COOP","11751"
"058995","WHEAT RIDGE",-105.0833,39.7500,1666,"COOP","11759"
"059096","WILLIAMS FOR",-106.2167,40.0333,2332,"COOP","11766"
"059243","WRAY 2 E",-102.1889,40.0836,1076,"COOP","11775"
"059265","YAMPA",-106.9000,40.1500,2405,"COOP","11777"
"059275","YELLOW JACKE",-108.7500,37.5167,2091,"COOP","11779"
"059295","YUMA",-102.7208,40.1239,1262,"COOP","11782"
"060227","BAKERSVILLE",-73.0167,41.8500,198,"COOP","11787"
"060961","BULLS BRIDGE",-73.4833,41.6500,79,"COOP","11799"
"060973","BURLINGTON",-72.9333,41.8000,155,"COOP","11800"
"061488","COCKAPONSET",-72.5167,41.4667,49,"COOP","11802"
"061762","DANBURY",-73.4167,41.4000,123,"COOP","11808"
"062658","FALLS VILLAG",-73.3667,41.9500,168,"COOP","11816"
"063207","GROTON",-72.0394,41.3506,12,"COOP","11820"
"064488","MANSFIELD HO",-72.1833,41.7500,76,"COOP","11838"
"064767","MIDDLETOWN 4",-72.7167,41.5500,112,"COOP","11841"
"065077","MOUNT CARMEL",-72.9000,41.4000,55,"COOP","11845"
"065445","NORFOLK 2 SW",-73.2167,41.9667,408,"COOP","11855"
"065910","NORWICH PUB",-72.0667,41.5333,6,"COOP","11866"
"067970","STAMFORD 5 N",-73.5500,41.1333,58,"COOP","11895"
"069388","WEST THOMPSO",-71.9000,41.9500,110,"COOP","11922"
"072730","DOVER",-75.5167,39.2583,1,"COOP","11944"
"073570","GEORGETOWN 5",-75.4500,38.6333,14,"COOP","11946"
"073595","GREENWOOD 2N",-75.5833,38.8333,14,"COOP","11947"
"075320","LEWES",-75.1389,38.7756,5,"COOP","11953"
"076410","NEWARK UNIVE",-75.7511,39.6694,27,"COOP","11960"
"079605","WILMINGTON P",-75.5414,39.7739,82,"COOP","11971"
"080211","APALACHICOLA",-85.0333,29.7333,6,"COOP","11976"
"080228","ARCADIA",-81.8500,27.2333,19,"COOP","11977"
"080236","ARCHBOLD BIO",-81.3500,27.1833,43,"COOP","11978"
"080369","AVON PARK 2",-81.5333,27.6000,47,"COOP","11979"
"080478","BARTOW",-81.8500,27.9000,38,"COOP","11983"
"080611","BELLE GLADE",-80.6333,26.6500,5,"COOP","11990"
"080945","BRADENTON 5",-82.4667,27.4500,6,"COOP","12005"
"081046","BROOKSVILLE",-82.3667,28.6167,36,"COOP","12011"
"081276","CANAL POINT",-80.6167,26.8667,9,"COOP","12018"
"081858","CORAL SPRING",-80.2667,26.2667,3,"COOP","12047"
"082008","CROSS CITY 2",-83.1667,29.6500,13,"COOP","12056"
"082220","DE FUNIAK SP",-86.0667,30.7333,70,"COOP","12066"
"082229","DELAND 1 SSE",-81.3000,29.0167,8,"COOP","12067"
"082298","DEVILS GARDE",-81.1333,26.6000,6,"COOP","12069"
"082418","DRY TORTUGAS",-82.8736,24.6279,3,"COOP","12071"
"082441","DUCK KEY",-80.9167,24.7667,2,"COOP","12072"
"082915","FEDERAL POIN",-81.5333,29.7500,2,"COOP","12079"
"082944","FERNANDINA B",-81.4667,30.6500,4,"COOP","12082"
"083163","FORT LAUDERD",-80.2000,26.1000,5,"COOP","12088"
"083207","FORT PIERCE",-80.3500,27.4667,8,"COOP","12098"
"083322","GAINESVILLE",-82.5000,29.6833,29,"COOP","12106"
"083470","GLEN ST MARY",-82.1833,30.2667,39,"COOP","12109"
"083874","HASTINGS ARC",-81.5000,29.7167,3,"COOP","12119"
"083909","HIALEAH",-80.2833,25.8333,4,"COOP","12120"
"083956","HIGH SPRINGS",-82.6000,29.8333,20,"COOP","12121"
"084095","HOMESTEAD GE",-80.5500,25.5000,3,"COOP","12128"
